Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Training Stress Score®,Steps,Min Temp,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,08/03/2024 05:54,FALSE,Tangerang Running,8.41,397,00:59:42,161,178,3.1,173,188,07:06,05:57,5,13,0.82,0,"10,368",28,No,03:06.3,9,31,00:59:16,01:06:32,43,51
Running,07/03/2024 06:32,FALSE,Tangerang Running,5.38,257,00:37:20,163,180,3.1,176,192,06:56,06:03,4,8,0.82,0,"6,582",29,No,02:38.8,6,31,00:37:17,00:41:48,42,52
Running,06/03/2024 04:48,FALSE,Tangerang Running,7.16,313,00:45:02,163,189,3.5,176,200,06:17,04:44,3,8,0.9,0,"7,964",30,No,01:00.1,8,31,00:44:48,00:47:40,46,52
Running,03/03/2024 05:31,FALSE,Tangerang Running,23,"1,026",02:34:27,168,188,3.7,175,190,06:43,05:13,20,39,0.85,0,"27,150",28,No,06:19.2,23,33,02:34:13,02:46:23,37,53
Running,02/03/2024 06:43,FALSE,Tangerang Running,10.01,478,01:07:03,170,189,4,176,200,06:42,04:52,6,16,0.85,0,"11,894",30,No,00:02.3,11,33,01:06:57,01:08:58,44,52
Running,01/03/2024 06:06,FALSE,Tangerang Running,8,375,00:54:50,164,182,3.5,177,190,06:51,05:48,7,14,0.82,0,"9,752",28,No,06:33.5,8,30,00:54:35,01:00:36,-31,-17
Running,25/02/2024 06:12,FALSE,Tangerang Running,8.11,381,01:00:13,159,178,3,169,198,07:25,05:14,12,21,0.8,0,"10,228",30,No,00:40.8,9,32,00:59:19,01:09:20,1,15
Running,24/02/2024 05:11,FALSE,Tangerang Running,24.01,"1,127",02:30:57,179,193,5,179,200,06:17,05:07,17,24,0.89,0,"27,024",31,No,00:02.6,25,32,02:30:40,02:48:06,18,29
Running,23/02/2024 06:15,FALSE,Tangerang Running,6,293,00:41:03,171,194,3.7,175,192,06:50,05:39,3,6,0.84,0,"7,250",29,No,00:01.4,7,32,00:39:51,00:43:38,-33,-27
Running,21/02/2024 05:02,FALSE,Tangerang Running,7.51,309,00:49:07,156,187,3.2,174,196,06:32,05:14,6,13,0.88,0,"8,608",29,No,02:53.6,8,31,00:48:53,01:04:27,-9,2
Running,18/02/2024 06:07,FALSE,Tangerang Running,19.19,854,02:06:02,173,198,4.8,177,194,06:34,05:09,8,26,0.86,0,"22,326",30,No,02:37.1,20,33,02:05:25,02:10:34,11,28
Running,17/02/2024 07:03,FALSE,Tangerang Running,6.82,329,00:44:20,177,193,4.2,179,194,06:30,05:38,13,7,0.86,0,"7,906",29,No,05:11.3,7,32,00:44:01,00:44:37,-26,-14
Running,16/02/2024 06:03,FALSE,Tangerang Running,6.43,304,00:45:39,164,177,3.4,172,184,07:06,05:49,2,10,0.82,0,"7,960",29,No,02:54.6,7,32,00:45:25,00:45:59,-12,-3
Running,10/02/2024 06:37,FALSE,Tangerang Running,8.88,415,00:59:37,168,184,4,179,190,06:43,05:13,5,15,0.83,0,"10,678",29,No,05:40.7,9,31,00:59:17,01:00:23,11,24
Running,09/02/2024 07:02,FALSE,Tangerang Running,10,464,01:05:38,175,192,4.2,177,195,06:34,05:09,3,7,0.86,0,"11,712",29,No,00:01.2,11,35,01:05:23,01:10:51,33,41
Running,08/02/2024 06:36,FALSE,Tangerang Running,6.1,281,00:43:09,162,180,3.5,177,188,07:04,05:40,2,11,0.8,0,"7,678",29,No,00:37.7,7,30,00:43:02,00:43:52,43,51
Running,07/02/2024 05:54,FALSE,Tangerang Running,8.01,341,00:54:30,157,184,3.5,175,188,06:48,05:40,--,9,0.84,0,"9,542",28,No,00:03.4,9,29,00:53:48,00:56:29,45,52
Running,04/02/2024 06:49,FALSE,Tangerang Running,5.52,257,00:37:55,170,195,3.7,174,184,06:52,05:57,2,10,0.84,0,"6,580",30,No,03:22.9,6,31,00:37:43,00:42:29,37,47
Running,03/02/2024 05:59,FALSE,Tangerang Running,13.02,605,01:28:21,174,190,5,176,190,06:47,05:35,8,20,0.84,0,"15,592",29,No,00:05.0,14,32,01:28:01,01:33:14,26,44
Running,02/02/2024 06:46,FALSE,Tangerang Running,0.45,21,02:58.5,184,191,1.5,178,188,06:37,06:24,--,1,0.85,0,522,31,No,02:58.5,1,31,00:02:58,02:58.5,42,43
Running,02/02/2024 05:58,FALSE,Tangerang Running,5.8,270,00:40:30,167,189,3.9,173,193,06:59,05:55,3,8,0.83,0,"7,050",28,No,05:59.4,6,30,00:39:02,00:40:42,-96,-86
Running,28/01/2024 06:51,FALSE,Tangerang Running,8.3,401,00:57:47,179,186,4.7,174,192,06:58,05:09,2,11,0.82,0,"10,086",30,No,02:00.2,9,32,00:57:37,01:01:29,-33,-27
Running,27/01/2024 07:16,FALSE,Tangerang Running,4.19,193,00:27:03,173,198,3.9,176,198,06:27,04:55,2,9,0.88,0,"4,762",29,No,01:04.0,5,30,00:26:55,00:29:06,-25,-16
Running,18/01/2024 05:54,FALSE,Tangerang Running,6.57,311,00:46:41,168,183,4,170,188,07:06,05:45,1,14,0.83,0,"8,016",29,No,04:06.1,7,31,00:46:04,00:47:25,35,49
Running,14/01/2024 06:20,FALSE,Tangerang Running,5.45,254,00:38:32,165,189,3.8,168,192,07:05,04:54,1,4,0.84,0,"6,548",30,No,02:58.7,6,32,00:38:02,00:41:20,47,52
Running,13/01/2024 06:15,FALSE,Tangerang Running,10.01,483,01:12:04,173,195,5,162,190,07:12,05:12,5,13,0.87,0,"11,978",28,No,00:02.6,11,32,01:10:56,01:17:57,-302,-291
Running,07/01/2024 06:48,FALSE,Tangerang Running,8,404,00:56:01,177,199,5,170,188,07:00,05:57,3,12,0.84,0,"9,606",29,No,00:01.8,9,34,00:55:31,00:57:37,-249,-239
Running,15/12/2023 06:19,FALSE,Tangerang Running,8.01,263,00:53:14,143,174,2.3,175,186,06:39,06:06,5,16,0.86,0,"9,332",29,No,00:02.3,9,31,00:52:56,00:53:14,-199,-186
Running,13/12/2023 05:02,FALSE,Tangerang Running,7.33,352,00:50:47,170,184,4.2,172,197,06:55,04:49,4,13,0.84,0,"8,802",28,No,02:19.9,8,29,00:50:16,00:52:48,-163,-152
Running,02/12/2023 06:05,FALSE,Tangerang Running,15,625,01:40:02,166,191,4,174,190,06:40,05:39,15,22,0.86,0,"17,522",29,No,00:01.8,16,33,01:38:06,01:42:01,-119,-106
Running,29/11/2023 06:04,FALSE,Tangerang Running,9.8,436,01:06:05,167,204,4.1,173,188,06:45,05:45,2,17,0.86,0,"11,516",30,No,05:20.0,10,32,01:05:52,01:07:02,-102,-89
Running,28/11/2023 05:02,FALSE,Tangerang Running,7.5,376,00:52:33,172,186,4.3,170,188,07:01,05:57,3,9,0.84,0,"9,038",30,No,03:27.8,8,31,00:52:10,00:55:33,-80,-71
Running,22/11/2023 05:17,FALSE,Tangerang Running,7.01,345,00:49:21,169,192,3.6,172,192,07:03,05:14,4,10,0.82,0,"8,620",30,No,00:02.3,8,31,00:48:59,00:55:30,-25,-19
Running,21/11/2023 05:02,FALSE,Tangerang Running,6.97,330,00:47:43,163,185,3.5,175,188,06:51,05:50,5,10,0.84,0,"8,328",30,No,06:31.8,7,32,00:47:33,00:48:35,-5,9
Running,15/11/2023 04:54,FALSE,Tangerang Running,9.79,462,01:05:33,168,190,3.9,173,184,06:42,06:00,8,15,0.86,0,"11,290",29,No,05:28.1,10,30,01:05:18,01:05:49,1,7
Running,12/11/2023 05:55,FALSE,Tangerang Running,11.41,533,01:15:51,167,194,4,176,201,06:39,05:29,3,17,0.85,0,"13,374",29,No,02:30.9,12,32,01:15:20,01:17:02,39,52
Running,11/11/2023 06:46,FALSE,Tangerang Running,3.03,141,00:22:25,148,176,2.5,167,190,07:24,05:36,1,6,0.8,0,"3,748",30,No,00:12.4,4,31,00:21:06,00:27:06,46,51
Running,10/11/2023 05:52,FALSE,Tangerang Running,9.81,463,01:09:21,159,178,3.3,174,190,07:04,04:59,3,11,0.81,0,"12,112",29,No,05:46.7,10,31,01:08:44,01:12:10,-23,-13
Running,02/11/2023 05:29,FALSE,Tangerang Running,10.02,428,01:02:08,164,193,3.7,177,192,06:12,04:46,3,12,0.91,0,"11,040",29,No,00:05.3,11,32,01:01:49,01:07:06,2,9
Running,31/10/2023 04:46,FALSE,Tangerang Running,10.01,476,01:11:10,160,171,3.3,173,188,07:07,06:06,3,10,0.81,0,"12,358",29,No,00:03.1,11,31,01:10:29,01:11:21,40,50
Running,29/10/2023 05:32,FALSE,Tangerang - Quality Session,15.01,665,01:34:24,167,191,3.9,176,203,06:17,04:24,3,15,0.9,0,"16,716",27,No,00:03.2,16,31,01:33:14,01:35:20,39,51
Running,28/10/2023 05:33,FALSE,Tangerang - Easy Run,4.9,228,00:32:40,160,175,3.2,174,188,06:40,05:40,1,9,0.86,0,"5,730",28,No,05:57.0,5,30,00:32:32,00:33:37,15,19
Running,27/10/2023 05:49,FALSE,Tangerang - Easy Run,10.32,489,01:09:48,163,181,3.8,177,192,06:46,05:41,3,15,0.84,0,"12,306",28,No,02:00.9,11,31,01:09:10,01:11:33,20,31
Running,25/10/2023 04:47,FALSE,Tangerang - Quality Session,9.01,401,00:57:05,165,183,3.7,172,198,06:20,03:40,5,12,0.91,0,"9,840",29,No,00:02.6,15,31,00:56:44,00:59:53,34,42
Running,22/10/2023 05:30,FALSE,Jakarta - Quality Session,14.52,643,01:25:34,177,193,5,178,210,05:53,03:56,26,31,0.95,0,"15,200",31,No,01:20.8,16,34,01:25:19,01:32:53,30,47
Running,21/10/2023 05:57,FALSE,Tangerang Running,5.01,167,00:33:15,132,147,1.7,174,190,06:38,05:10,1,8,0.87,0,"5,800",30,No,00:02.6,6,31,00:33:00,00:33:42,45,52
Running,20/10/2023 05:27,FALSE,Tangerang - Easy Run,12.01,576,01:20:37,167,186,4.3,171,207,06:43,04:19,2,14,0.87,0,"13,920",29,No,00:04.3,13,32,01:19:48,01:22:51,3,17
Running,18/10/2023 05:34,FALSE,Tangerang - Quality Session,8.69,374,00:58:31,157,173,3.2,159,206,06:44,04:09,--,11,0.94,0,"9,712",28,No,00:02:00,17,31,00:56:18,00:59:11,11,19
Running,17/10/2023 04:48,FALSE,Tangerang Running,10.01,456,01:06:12,164,179,3.9,173,190,06:37,05:49,9,15,0.87,0,"11,540",29,No,00:03.3,11,31,01:05:47,01:07:29,21,30
Running,15/10/2023 06:26,FALSE,Tangerang Running,7.01,340,00:45:34,170,184,4,173,186,06:30,05:44,1,8,0.89,0,"7,918",29,No,00:02.5,8,32,00:45:18,00:45:53,45,52
Running,14/10/2023 05:30,FALSE,Tangerang Running,15.02,710,01:36:27,171,189,4.8,175,204,06:25,04:25,5,16,0.89,0,"16,932",29,No,00:04.8,16,32,01:35:07,01:37:53,33,42
Running,13/10/2023 05:24,FALSE,Tangerang Running,10.01,495,01:07:50,168,192,4.4,172,184,06:47,05:41,1,12,0.86,0,"11,734",29,No,00:04.6,11,31,01:07:18,01:07:50,36,46
Running,11/10/2023 05:19,FALSE,Tangerang Running,10.01,469,01:06:11,163,184,4,172,236,06:37,05:27,1,10,0.88,0,"11,474",29,No,00:02.4,11,31,01:05:21,01:07:15,50,60
Running,07/10/2023 06:11,FALSE,Tangerang Running,8.3,422,00:59:55,162,185,3.4,166,194,07:13,05:09,6,16,0.83,0,"10,172",27,No,02:07.2,9,31,00:59:13,00:59:55,87,98
Running,24/09/2023 10:11,FALSE,Berlin Running,42.51,"1,452",04:18:05,159,187,3.6,177,196,06:04,04:35,68,71,0.93,0,"45,552",22,No,03:40.1,43,28,04:15:54,04:19:00,30,56
Running,20/09/2023 05:44,FALSE,Tangerang - Quality Session,7.61,333,00:45:11,162,176,3.3,176,190,05:56,05:09,4,9,0.96,0,"7,990",27,No,00:03.1,10,29,00:44:59,00:48:00,48,52
Running,19/09/2023 04:59,FALSE,Tangerang Running,6.01,289,00:39:57,158,176,3.2,177,186,06:39,05:34,2,7,0.85,0,"7,062",29,No,00:03.8,7,31,00:39:48,00:39:57,49,56
Running,17/09/2023 05:25,FALSE,Tangerang - Quality Session,17.66,818,01:44:17,173,195,5,176,194,05:54,04:59,8,19,0.96,0,"18,394",27,No,00:04.4,21,30,01:43:09,01:47:57,61,69
Running,16/09/2023 06:45,FALSE,Tangerang - Easy Run,3.02,126,00:18:08,152,169,2.4,182,190,06:00,05:14,8,11,0.92,0,"3,292",29,No,00:06.6,4,30,00:17:59,00:18:08,41,48
Running,14/09/2023 05:44,FALSE,Tangerang - Quality Session,9.48,387,00:54:16,163,181,3.4,176,214,05:44,04:28,4,13,0.99,0,"9,690",26,No,00:49.0,12,29,00:53:41,00:56:03,48,52
Running,12/09/2023 05:15,FALSE,Tangerang Running,6.01,274,00:40:24,155,186,3,177,192,06:43,05:55,5,9,0.84,0,"7,148",26,No,00:03.5,7,30,00:40:20,00:42:42,8,12
Running,10/09/2023 06:29,FALSE,Tangerang Running,8.59,401,00:59:09,157,170,3.1,178,202,06:53,05:07,10,15,0.82,0,"10,530",27,No,03:53.8,9,32,00:59:06,01:02:05,37,50
Running,09/09/2023 05:37,FALSE,Tangerang - Quality Session,24.59,"1,048",02:27:55,169,192,4.1,179,196,06:01,04:54,19,33,0.93,0,"26,432",28,No,00:01.9,29,33,02:27:25,02:30:41,22,39
Running,08/09/2023 05:39,FALSE,Tangerang Running,6.01,285,00:39:06,163,176,3.4,179,192,06:30,05:54,2,7,0.86,0,"7,030",28,No,00:02.2,7,29,00:38:45,00:39:06,41,49
Running,06/09/2023 04:51,FALSE,Tangerang - Quality Session,10.45,447,01:03:15,163,188,3.8,176,198,06:03,04:09,5,9,0.93,0,"11,268",26,No,00:01.8,14,31,01:02:27,01:07:01,66,71
Running,05/09/2023 04:43,FALSE,Tangerang Running,7,289,00:50:13,141,157,2.3,172,188,07:10,05:56,3,4,0.81,0,"8,714",26,No,00:01.7,8,31,00:50:01,00:58:06,34,43
Running,03/09/2023 07:44,FALSE,Tangerang - Easy Run,4.04,181,00:27:37,153,170,2.7,175,209,06:50,05:37,--,2,0.84,0,"4,872",31,No,00:16.7,5,31,00:27:25,00:36:00,40,42
Running,02/09/2023 05:28,FALSE,Tangerang - Quality Session,27.01,"1,121",02:45:56,173,204,4.2,177,204,06:09,04:37,13,27,0.92,0,"29,368",28,No,02:05.6,28,31,02:45:15,02:55:32,31,43
Running,31/08/2023 05:25,FALSE,Tangerang - Quality Session,10.46,440,01:04:15,164,187,3.5,175,205,06:08,04:20,5,13,0.93,0,"11,464",25,No,00:02.4,12,28,01:04:02,01:10:56,-27,-21
Running,29/08/2023 04:35,FALSE,Tangerang - Easy Run,10.5,468,01:13:14,156,174,3.2,175,190,06:58,05:46,6,15,0.82,0,"12,854",27,No,03:42.2,11,31,01:13:00,01:17:17,4,9
Running,27/08/2023 05:32,FALSE,Tangerang - Quality Session,22.02,943,02:14:34,171,189,4.4,175,205,06:07,04:27,8,22,0.93,0,"23,640",28,No,00:04.2,26,32,02:13:47,02:20:31,8,21
Running,26/08/2023 06:50,FALSE,Tangerang Running,6.02,293,00:40:37,168,191,3.6,177,192,06:45,05:38,2,10,0.84,0,"7,204",30,No,00:05.9,7,31,00:40:17,00:40:37,19,49
Running,25/08/2023 05:38,FALSE,Tangerang Running,11.01,524,01:13:37,166,180,4.2,178,194,06:41,05:24,4,10,0.84,0,"13,082",28,No,00:03.0,12,30,01:13:24,01:17:52,46,53
Running,24/08/2023 05:25,FALSE,Tangerang - Quality Session,10.01,428,01:02:40,163,182,3.6,172,200,06:16,04:09,5,11,0.93,0,"10,898",27,No,00:00:00,17,29,01:02:05,01:04:17,1,6
Running,20/08/2023 05:22,FALSE,Tangerang Running,19.2,605,02:00:33,155,177,3.6,178,190,06:17,05:26,8,19,0.9,0,"21,442",28,No,01:20.7,20,32,02:00:08,02:03:55,45,52
Running,19/08/2023 06:46,FALSE,Tangerang Running,7.01,321,00:48:04,158,169,3.3,174,188,06:52,06:01,2,9,0.84,0,"8,382",28,No,00:02.5,8,31,00:47:56,00:48:04,33,42
Running,18/08/2023 05:57,FALSE,Tangerang Running,12,566,01:22:45,165,178,3.8,175,190,06:54,05:50,7,14,0.83,0,"14,468",28,No,00:02.1,13,31,01:22:28,01:24:47,45,49
Running,17/08/2023 06:12,FALSE,Tangerang Running,10.01,465,01:01:21,176,198,5,180,194,06:08,05:16,8,13,0.91,0,"11,054",26,No,00:03.2,11,29,01:01:18,01:01:52,56,60
Running,15/08/2023 05:44,FALSE,Tangerang Running,6.09,288,00:45:38,156,171,3,176,190,07:29,06:34,1,10,0.76,0,"8,114",28,No,00:43.9,7,32,00:45:24,00:47:59,38,45
Running,13/08/2023 05:52,FALSE,Tangerang Running,15.02,685,01:42:59,163,183,4,172,184,06:52,05:40,7,18,0.85,0,"17,744",27,No,00:07.6,16,29,01:41:52,01:42:59,30,37
Running,11/08/2023 05:45,FALSE,Tangerang Running,10.01,487,01:08:27,167,186,4.4,171,188,06:50,05:37,6,16,0.85,0,"11,864",28,No,00:04.7,11,30,01:07:57,01:10:52,43,52
Running,09/08/2023 05:34,FALSE,Tangerang Running,6.37,307,00:43:23,162,185,3.8,177,186,06:49,05:40,7,13,0.83,0,"7,686",28,No,02:32.6,7,31,00:43:02,00:43:23,-79,-72
Running,30/07/2023 05:31,FALSE,Bandung Running,21.16,"1,001",02:09:58,176,196,5,165,203,06:09,04:39,78,96,0.95,0,"22,718",25,No,03:37.3,22,28,02:09:01,02:16:58,645,697
Running,23/07/2023 06:35,FALSE,Tangerang Running,7.01,323,00:45:01,165,180,3.8,176,190,06:25,05:26,2,8,0.88,0,"7,936",29,No,00:05.0,8,32,00:45:00,00:48:01,26,34
Running,21/07/2023 06:42,FALSE,Tangerang Running,9.15,439,01:05:18,159,181,3.4,172,184,07:08,05:52,4,13,0.81,0,"11,282",28,No,01:05.9,10,30,01:04:36,01:06:10,31,38
Running,19/07/2023 06:27,FALSE,Tangerang Running,10,488,01:08:49,162,180,3.6,172,190,06:53,05:38,4,14,0.85,0,"11,900",27,No,00:01.8,11,30,01:07:51,01:08:52,46,52
Running,02/07/2023 06:18,FALSE,Gold Coast Running,42.26,"1,498",04:05:59,167,193,3.8,178,194,05:49,04:40,63,82,0.97,0,"43,368",19,No,01:43.3,43,27,04:05:00,04:06:01,-2,23
Running,30/06/2023 06:48,FALSE,Gold Coast - Quality Session,8.28,362,00:50:05,164,182,3.4,183,199,06:03,04:16,10,11,0.9,0,"9,184",17,No,00:17.9,13,23,00:49:49,00:51:32,-24,-20
Running,25/06/2023 05:19,FALSE,Tangerang - Quality Session,18.23,802,01:46:00,176,193,5,178,206,05:49,04:28,25,42,0.97,0,"18,934",29,No,00:02.9,21,31,01:45:44,01:47:14,26,44
Running,24/06/2023 06:58,FALSE,Tangerang Running,6.02,285,00:41:11,158,175,3.1,180,192,06:51,05:47,3,7,0.81,0,"7,390",30,No,00:07.4,7,31,00:41:04,00:41:11,48,53
Running,21/06/2023 05:10,FALSE,Tangerang - Quality Session,8.44,343,00:53:33,152,180,3.1,170,201,06:21,03:54,2,8,0.92,0,"9,292",28,No,00:01.5,13,30,00:52:48,00:56:44,-92,-85
Running,20/06/2023 04:25,FALSE,Tangerang Running,9.01,418,01:02:44,156,169,3.1,176,190,06:58,05:58,4,15,0.82,0,"11,034",27,No,00:04.3,10,29,01:02:31,01:04:12,-77,-63
Running,18/06/2023 05:13,FALSE,Tangerang - Quality Session,20.63,876,02:06:47,166,192,4,175,197,06:09,04:50,9,20,0.92,0,"22,328",29,No,00:03.2,25,32,02:05:17,02:19:18,-56,-43
Running,17/06/2023 07:20,FALSE,Tangerang Running,7.35,325,00:51:46,152,175,2.6,175,194,07:03,01:14,1,11,0.81,0,"9,122",29,No,02:32.1,8,31,00:51:24,00:53:36,-48,-40
Running,15/06/2023 06:01,FALSE,Tangerang Running,8.01,366,00:55:17,153,163,2.9,173,192,06:54,06:02,3,11,0.84,0,"9,622",28,No,00:02.9,9,29,00:54:28,00:55:17,-40,-33
Running,11/06/2023 05:02,FALSE,Tangerang - Quality Session,26.64,"1,095",02:42:06,168,185,4,172,245,06:05,04:26,21,38,0.96,0,"28,230",29,No,00:06.4,33,34,02:38:04,03:22:03,-4,18
Running,10/06/2023 06:14,FALSE,Tangerang Running,8.1,376,00:56:34,154,165,2.9,178,196,06:59,04:39,3,13,0.8,0,"10,022",29,No,00:43.2,9,32,00:56:27,00:57:40,12,31
Running,09/06/2023 05:29,FALSE,Tangerang Running,14.17,609,01:40:41,149,170,2.8,174,191,07:06,05:29,4,17,0.81,0,"17,644",27,No,00:57.2,15,30,01:39:48,01:46:50,21,30
Running,07/06/2023 05:37,FALSE,Tangerang - Quality Session,13.73,578,01:23:06,164,190,3.6,170,200,06:03,04:20,9,18,0.96,0,"14,488",27,No,01:28.9,17,31,01:21:55,01:35:44,10,16
Running,06/06/2023 04:24,FALSE,Tangerang Running,10.01,447,01:09:47,153,167,3,170,183,06:58,06:03,10,11,0.84,0,"11,928",27,No,00:03.8,11,29,01:08:49,01:09:47,4,14
Running,04/06/2023 04:45,FALSE,Tangerang - Quality Session,26.47,"1,115",02:48:16,165,193,3.9,168,203,06:22,04:13,10,27,0.93,0,"28,784",29,No,00:03.3,32,33,02:44:11,03:12:35,46,53
Running,03/06/2023 06:28,FALSE,Tangerang Running,8.01,371,00:55:25,156,175,3.2,175,188,06:55,05:42,2,9,0.82,0,"9,730",30,No,00:04.1,9,32,00:55:15,00:56:41,44,51
Running,02/06/2023 06:33,FALSE,Tangerang - Easy Run,12.01,550,01:22:04,157,174,3.4,175,196,06:50,06:00,5,14,0.83,0,"14,458",29,No,00:03.5,13,33,01:21:25,01:28:38,53,60
Running,31/05/2023 04:54,FALSE,Tangerang - Quality Session,10.86,463,01:08:38,161,195,3.5,168,200,06:19,04:00,2,12,0.93,0,"11,724",28,No,00:58.3,14,30,01:07:53,01:09:12,30,39
Running,28/05/2023 05:19,FALSE,Tangerang - Quality Session,20.04,863,02:11:59,164,187,3.5,169,199,06:35,04:13,8,24,0.9,0,"22,604",29,No,00:02.3,22,32,02:10:10,02:22:40,20,38
Running,26/05/2023 05:20,FALSE,Tangerang Running,15.01,683,01:44:49,161,175,3.2,171,191,06:59,05:31,4,15,0.84,0,"18,080",29,No,01:04.6,16,32,01:43:56,02:02:54,40,52
Running,24/05/2023 04:38,FALSE,Tangerang - Quality Session,11.77,492,01:14:23,159,182,3.3,163,200,06:19,04:13,6,12,0.97,0,"12,378",28,No,01:04.8,17,30,01:12:17,01:17:56,16,24
Running,23/05/2023 05:26,FALSE,Tangerang Running,10.01,464,01:13:35,153,169,2.8,166,184,07:21,05:27,2,11,0.82,0,"12,382",28,No,00:05.9,11,30,01:12:39,01:19:25,19,27
Running,21/05/2023 05:03,FALSE,Tangerang - Quality Session,25,"1,066",02:31:19,170,191,3.9,173,192,06:03,04:44,11,20,0.96,0,"26,148",29,No,00:02.6,26,33,02:30:44,02:54:27,36,46
Running,20/05/2023 07:56,FALSE,Tangerang - Easy Run,6.03,291,00:42:08,159,174,3,169,201,06:59,04:59,3,4,0.85,0,"7,216",30,No,00:15.2,7,32,00:41:50,00:44:37,48,52
Running,19/05/2023 05:50,FALSE,Tangerang - Easy Run,15.01,708,01:41:33,162,180,3.5,171,188,06:46,05:44,4,16,0.86,0,"17,408",29,No,00:02.4,16,31,01:40:17,01:44:30,34,52
Running,17/05/2023 05:44,FALSE,Tangerang - Quality Session,13.13,592,01:22:28,170,192,4,170,198,06:17,04:18,8,17,0.93,0,"14,126",27,No,00:04.9,18,32,01:20:20,01:24:56,46,54
Running,16/05/2023 04:56,FALSE,Tangerang Running,9,382,01:04:01,146,164,2.8,171,184,07:07,04:55,3,14,0.82,0,"11,008",28,No,00:01.3,10,30,01:03:35,01:11:37,39,51
Running,14/05/2023 08:07,FALSE,Tangerang Running,6.01,291,00:41:26,163,176,3.3,168,188,06:54,05:22,1,4,0.86,0,"6,986",31,No,00:02.1,7,33,00:41:09,00:43:31,48,52
Running,13/05/2023 05:08,FALSE,Tangerang - Quality Session,24.13,"1,109",02:36:56,173,196,4.3,168,195,06:30,04:21,10,23,0.91,0,"26,636",30,No,00:59.1,25,33,02:34:23,02:44:09,-24,-9
Running,12/05/2023 05:30,FALSE,Tangerang - Easy Run,7.01,319,00:46:13,157,174,3.2,173,182,06:36,05:36,5,10,0.88,0,"8,034",28,No,00:04.1,8,30,00:45:43,00:46:13,-109,-105
Running,09/05/2023 04:56,FALSE,Tangerang - Quality Session,11.52,474,01:10:59,161,191,3.6,169,200,06:10,03:57,6,14,0.95,0,"12,186",28,No,00:01.8,17,30,01:10:13,01:15:56,38,49
Running,07/05/2023 06:24,FALSE,Tangerang Running,5.7,246,00:37:17,154,173,3.1,173,188,06:33,05:04,10,18,0.88,0,"6,454",29,No,04:53.5,6,31,00:37:09,00:37:25,-29,-17
Running,06/05/2023 05:36,FALSE,Tangerang Running,21.01,935,02:07:57,173,194,5,172,195,06:05,04:44,14,29,0.95,0,"22,102",29,No,00:02.5,22,31,02:07:04,02:10:12,-35,-28
Running,05/05/2023 06:16,FALSE,Tangerang Running,10.01,463,01:09:38,159,181,3.5,169,184,06:57,05:41,9,14,0.85,0,"11,798",29,No,00:03.8,11,32,01:08:46,01:13:09,-28,-24
Running,03/05/2023 04:40,FALSE,Tangerang - Quality Session,10.18,444,01:04:21,165,187,3.6,171,194,06:19,04:31,8,14,0.92,0,"11,086",30,No,01:16.3,11,31,01:04:10,01:06:37,-3,3
Running,02/05/2023 04:40,FALSE,Tangerang Running,11.2,505,01:13:15,162,183,3.8,165,188,06:32,04:23,8,17,0.92,0,"12,260",29,No,01:28.0,12,31,01:12:12,01:15:07,17,23
Running,30/04/2023 06:11,FALSE,Tangerang Running,17.12,787,01:47:36,171,190,5,173,184,06:17,05:22,9,18,0.92,0,"18,642",29,No,00:39.1,18,32,01:47:27,01:49:41,15,28
Running,29/04/2023 07:11,FALSE,Tangerang - Easy Run,6.24,295,00:41:51,161,185,3.7,167,182,06:43,05:58,--,8,0.89,0,"7,038",29,No,01:39.3,7,31,00:41:37,00:41:51,-73,-63
Running,28/04/2023 05:34,FALSE,Tangerang - Quality Session,10.5,470,01:04:15,166,186,3.4,171,190,06:07,05:01,5,14,0.95,0,"11,088",28,No,03:22.9,11,31,01:03:24,01:21:55,-128,-116
Running,26/04/2023 06:11,FALSE,Tangerang Running,10,499,01:08:55,166,178,4,166,188,06:53,05:27,5,14,0.88,0,"11,478",29,No,00:01.9,11,33,01:07:33,01:09:22,-71,-60
Running,25/04/2023 16:27,FALSE,Tangerang Running,2.87,163,00:23:27,161,184,3.1,131,226,08:09,04:04,7,13,0.94,0,"3,276",31,No,00:01.0,7,34,00:23:00,00:23:57,-58,-41
Running,22/04/2023 07:45,FALSE,Chiyoda Ward Running,3.46,121,00:23:04,134,167,2.2,165,190,06:40,05:21,3,5,0.91,0,"3,926",20,No,03:01.3,4,27,00:22:56,00:44:13,-164,-157
Running,19/04/2023 04:46,FALSE,Chiyoda Ward Running,6.2,290,00:43:44,159,180,3.2,159,196,07:04,02:02,9,5,0.89,0,"7,052",18,No,01:07.5,7,25,00:41:25,00:52:34,-123,-117
Running,13/04/2023 06:24,FALSE,Tangerang Running,5.02,234,00:31:44,163,179,3.2,170,188,06:20,05:24,1,4,0.93,0,"5,400",29,No,00:04.7,6,29,00:31:10,00:31:46,-186,-182
Running,09/04/2023 06:24,FALSE,Tangerang Running,4.33,211,00:32:01,152,168,2.7,160,200,07:24,05:27,1,5,0.84,0,"5,220",29,No,02:13.6,5,31,00:30:20,00:38:21,-136,-132
