Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
9666096608,"Jul 5, 2022, 6:44:59 PM",Evening Weight Training,Weight Training,,88790,0,,,FALSE,,,activities/10363438288.fit.gz,,,88790,88790,0,0,0,0,0,0,0,0,0,,,,,,,,,11,,25,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666098650,"Aug 3, 2022, 1:21:30 AM",Night Run,Run,,4,0,,,FALSE,,ASICS NovaBlast 3,activities/10363440531.fit.gz,,,4,4,0,0,0,0,0,92.19999695,92.40000153,0,0,,,,,,,,,,,25,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666098720,"Jul 21, 2022, 8:02:34 PM",Evening Weight Training,Weight Training,,167843,0,,,FALSE,,,activities/10363440665.fit.gz,,,167843,167843,0,0,0,0,0,0,0,0,0,,,,,,,,,9,,25,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666098893,"Aug 10, 2022, 10:45:50 PM",Night Run,Run,,4,0,,,FALSE,,ASICS NovaBlast 3,activities/10363440837.fit.gz,,,4,4,0,0,0,0,0,92.19999695,92.19999695,0,0,,,,,,,,,,,25,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666099254,"Sep 5, 2022, 12:12:02 AM",Night Run,Run,,1,0,,,FALSE,,ASICS NovaBlast 3,activities/10363441242.fit.gz,,,1,1,0,0,0,0,0,92.19999695,92.19999695,0,0,,,,,,,,,,,26,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666099605,"Oct 4, 2022, 4:23:03 PM",Afternoon Run,Run,,5,0,,,FALSE,,ASICS NovaBlast 3,activities/10363441591.fit.gz,,,5,5,0,0,0,0,0,92,92.40000153,0,0,,,,,,,,,,,24,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666101017,"Oct 8, 2022, 8:17:28 PM",Evening Run,Run,,109645,0,,,FALSE,,ASICS NovaBlast 3,activities/10363443052.fit.gz,,,109645,109645,0,0,0,0,0,57.59999847,92.19999695,0,0,,,,,,,,,,,25,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666101492,"Oct 17, 2022, 8:01:15 PM",Evening Run,Run,,43991,0,,,FALSE,,ASICS NovaBlast 3,activities/10363443568.fit.gz,,,43991,43991,0,0,0,0,0,86.19999695,109.4000015,0,0,,,,,,,,,1,,24,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666101906,"Oct 23, 2022, 11:44:33 PM",Night Run,Run,,8,0,,,FALSE,,ASICS NovaBlast 3,activities/10363444018.fit.gz,,,8,8,0,0,0,0,0,91.80000305,92.19999695,0,0,,,,,,,,,,,23,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666102172,"Oct 25, 2022, 11:59:04 PM",Night Run,Run,,6,0,,,FALSE,,ASICS NovaBlast 3,activities/10363444349.fit.gz,,,6,6,0,0,0,0,0,92,92.19999695,0,0,,,,,,,,,,,24,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666103585,"Nov 17, 2022, 7:33:50 PM",Evening Run,Run,,76908,0,,,FALSE,,ASICS NovaBlast 3,activities/10363445738.fit.gz,,,76908,76908,0,0,0,0,0,54.59999847,92,0,0,,,,,,,,,2,,24,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666103790,"Nov 28, 2022, 7:47:31 PM",Evening Run,Run,,1,0,,,FALSE,,ASICS NovaBlast 3,activities/10363445930.fit.gz,,,1,1,0,0,0,0,0,115.8000031,115.8000031,0,0,,,,,,,,,,,31,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666104118,"Dec 14, 2022, 7:35:10 PM",Evening Hike,Hike,,2931,0,,,FALSE,,ASICS NovaBlast 3,activities/10363446365.fit.gz,,,2931,2931,0,0,0,0,0,92.19999695,92.19999695,0,0,,,,,,,,,,,26,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666104933,"Dec 15, 2022, 11:58:53 PM",Night Run,Run,,40256,0,,,FALSE,,ASICS NovaBlast 3,activities/10363447181.fit.gz,,,40256,40256,0,0,0,0,0,86.80000305,109.8000031,0,0,,,,,,,,,4,,24,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666105371,"Jan 10, 2023, 9:16:19 PM",Night Run,Run,,2,0,,,FALSE,,ASICS NovaBlast 3,activities/10363447659.fit.gz,,,2,2,0,0,0,0,0,92.80000305,92.80000305,0,0,,,,,,,,,,,25,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666105609,"Jan 11, 2023, 12:43:01 AM",Night Run,Run,,3,0,,,FALSE,,ASICS NovaBlast 3,activities/10363447943.fit.gz,,,3,3,0,0,0,0,0,92.80000305,93.19999695,0,0,,,,,,,,,,,24,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666105910,"Jan 25, 2023, 3:53:25 PM",Afternoon Swim,Swim,,49,0,,,FALSE,,,activities/10363448241.fit.gz,,,49,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666106491,"Mar 4, 2023, 5:26:30 PM",Afternoon Run,Run,,14830,0,,,FALSE,,ASICS NovaBlast 3,activities/10363448844.fit.gz,,,14830,14830,0,0,0,0,0,89,106.4000015,0,0,,,,,,,,,6,,25,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666106875,"Mar 6, 2023, 5:26:51 PM",Afternoon Swim,Swim,,18,0,,,FALSE,,,activities/10363449243.fit.gz,,,18,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,25,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666107253,"Mar 11, 2023, 12:09:57 AM",Night Run,Run,,12,0,,,FALSE,,ASICS NovaBlast 3,activities/10363449645.fit.gz,,,12,12,0,0,0,0,0,92,92.19999695,0,0,,,,,,,,,,,25,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666107662,"Mar 14, 2023, 7:40:08 PM",Evening Run,Run,,161,0,,,FALSE,,ASICS NovaBlast 3,activities/10363450062.fit.gz,,,161,161,0,0,0,0,0,91.59999847,92.19999695,0,0,,,,,,,,,6,,26,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666107951,"Apr 10, 2023, 11:56:01 PM",Night Weight Training,Weight Training,,11,0,,,FALSE,,,activities/10363450378.fit.gz,,,11,11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,24,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666108267,"Apr 12, 2023, 6:37:35 PM",Evening Weight Training,Weight Training,,4,0,,,FALSE,,,activities/10363450696.fit.gz,,,4,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,26,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666108538,"Apr 25, 2023, 1:06:00 AM",Night Run,Run,,1,0,,,FALSE,,ASICS NovaBlast 3,activities/10363451025.fit.gz,,,1,1,0,0,0,0,0,100.5999985,100.5999985,0,0,,,,,,,,,,,25,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666108931,"Apr 25, 2023, 8:43:17 PM",Evening Run,Run,,2,0,,,FALSE,,ASICS NovaBlast 3,activities/10363451378.fit.gz,,,2,2,0,0,0,0,0,92.19999695,92.19999695,0,0,,,,,,,,,,,26,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666109365,"May 2, 2023, 7:22:27 PM",Evening Run,Run,,1367,0,,,FALSE,,ASICS NovaBlast 3,activities/10363451841.fit.gz,,,1367,1367,0,0,0,0,0,91.80000305,93,0,0,,,,,,,,,17,,28,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666110251,"May 3, 2023, 2:00:16 AM",Night Run,Run,,11,0,,,FALSE,,ASICS NovaBlast 3,activities/10363452506.fit.gz,,,11,11,0,0,0,0,0,91.80000305,92,0,0,,,,,,,,,,,27,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666110677,"May 8, 2023, 3:43:18 PM",Afternoon Run,Run,,6222,0,,,FALSE,,ASICS NovaBlast 3,activities/10363452851.fit.gz,,,6222,6222,0,0,0,0,0,92.19999695,104.4000015,0,0,,,,,,,,,1,,26,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666110988,"May 14, 2023, 8:16:16 PM",Evening Ride,Ride,,15667,0,,,FALSE,,,activities/10363453475.fit.gz,,,15667,15667,0,0,0,0,0,92.19999695,92.19999695,0,0,,,,,,,,,11,,27,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666111114,"May 15, 2023, 9:01:32 PM",Night Run,Run,,3,0,,,FALSE,,ASICS NovaBlast 3,activities/10363453694.fit.gz,,,3,3,0,0,0,0,0,92.19999695,92.19999695,0,0,,,,,,,,,,,26,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666112226,"May 23, 2023, 8:07:13 PM",Evening Run,Run,,57837,0,,,FALSE,,ASICS NovaBlast 3,activities/10363454740.fit.gz,,,57837,57837,0,0,0,0,0,68.80000305,92.19999695,0,0,,,,,,,,,8,,26,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9666112363,"May 30, 2023, 11:22:58 PM",Night Run,Run,,5331,0,,,FALSE,,ASICS NovaBlast 3,activities/10363455028.fit.gz,,,5331,5331,0,0,0,0,0,81.59999847,87.80000305,0,0,,,,,,,,,1,,25,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0,0,,,,,,,,,,,,
9675618603,"Aug 18, 2023, 11:30:35 PM",Morning Run,Run,,2435,5.5,,,FALSE,,ASICS NovaBlast 3,activities/10373491557.fit.gz,,,2435,2407,5500.859863,3.698046923,2.285359383,21,73,-185.8000031,-113.1999969,7.268955231,-1.014386892,,,93,86.4876709,,,,,279,,,,,,,,,,,,,,,,0,,1,5456.200195,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.259079933,43.79999924,,,,,,,,,,,,
9682011583,"Aug 19, 2023, 10:18:39 PM",Morning Run,Run,,6236,21.13,,,FALSE,,ASICS NovaBlast 3,activities/10380255354.fit.gz,,,6236,6229,21138.92969,7.689778805,3.393631458,44.28606033,1054,6.599999905,29.60000038,28.6782341,-0.000946122,,,97,87.26280212,,,,,858,,,,,,,,,,,,,,0,,0,,1,21243,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,3.389822006,0,,,,,,,,,,,,
9695476065,"Aug 22, 2023, 1:00:58 AM",Morning Run,Run,,2064,5.12,,,FALSE,,ASICS NovaBlast 3,activities/10395017778.fit.gz,,,2064,2039,5121.660156,3.258579731,2.511848927,13,14,44.59999847,50.40000153,3.210283041,-0.019524919,,,91,85.80657959,,,,,285,,29,,,,,,,,,,,,,,0,,1,5130.700195,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.48142457,0,,,,,,,,,,,,
9702277737,"Aug 22, 2023, 11:30:06 PM",Morning Run,Run,,4016,10,,,FALSE,,ASICS NovaBlast 3,activities/10402253962.fit.gz,,,4016,3987,10001.48047,4.543945313,2.508522749,9,14,51,60.79999924,7.75217247,-0.045993213,,,97,85.80697632,,,,187.5376892,554,,,,747452,,,,,,,,191,4009,,,0,,1,10020.7002,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.490408421,0,,,,,,,,,,,,
9720903233,"Aug 25, 2023, 11:21:46 PM",Morning Run,Run,,3623,3.9,,,FALSE,,ASICS NovaBlast 3,activities/10421958551.fit.gz,,,3623,2007,3899.75,4.858007908,1.943074226,1,3,16.60000038,21,39.80076218,0.051285338,,,120,72.32668304,,,,135.7952576,207,,,,271090,,,,,,,,150,2731,,,0,,1,3926.300049,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,1.076386929,0,,,,,,,,,,,,
9727304028,"Aug 26, 2023, 9:33:04 PM",Morning Run,Run,,8419,21.48,,,FALSE,,ASICS NovaBlast 3,activities/10428748007.fit.gz,,,8419,7573,21480.44922,5.449999809,2.836451769,178,174,17.79999924,131.3999939,17.8568306,0.021414815,,,123,85.62683868,,,,215.3014984,1234,,,,1627986,,,,,,,,219,8420,,,0,,1,21765,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.551425219,51.59999847,,,,,,,,,,,,
9741918679,"Aug 29, 2023, 10:36:59 AM",Afternoon Run,Run,,1985,6.01,,,FALSE,,ASICS NovaBlast 3,activities/10444188603.fit.gz,,,1985,1978,6018.97998,4.162011623,3.042962551,12,10,42.20000076,47.59999847,8.129920959,0.033228222,,,92,86.5593338,,,,228.4230804,335,,,,452868,,,,,,,,228,1986,,,0,,1,6044,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,3.032231808,0,,,,,,,,,,,,
9755399021,"Aug 31, 2023, 11:51:20 AM",Evening Run,Run,,2053,6.06,,,FALSE,,ASICS NovaBlast 3,activities/10458555590.fit.gz,,,2053,2053,6066.279785,4.099999905,2.954836607,25,18,36.59999847,51.20000076,7.820181847,0.13517347,,,90,85.20370483,,,,225.6086731,347,,,,463297,,,,,,,,224,2054,,,0,,1,6115.299805,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.954836607,0,,,,,,,,,,,,
9761458453,"Sep 1, 2023, 11:24:16 AM",Evening Run,Run,,2530,6.2,,,FALSE,,ASICS NovaBlast 3,activities/10464952482.fit.gz,,,2530,2517,6201.399902,5.006054878,2.463806152,22,16,41.79999924,53.40000153,7.604541302,0.087077141,,,88,84.74658203,,,,187.4869995,353,,,,472163,,,,,,,,189,2530,,,0,,1,6241.399902,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.451146126,0,,,,,,,,,,,,
9771608915,"Sep 2, 2023, 11:01:40 PM",Morning Run,Run,,3127,10.13,,,FALSE,,ASICS NovaBlast 3,activities/10475724025.fit.gz,,,3127,3110,10130.16992,5.768017769,3.25728941,17,6,34.79999924,49.79999924,5.069953918,0.108586527,,,95,85.75521851,,,,241.9716339,553,,,,752468,,,,,,,,245,3128,,,0,,1,10181.90039,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,3.239581108,0,,,,,,,,,,,,
9801333062,"Sep 7, 2023, 11:47:06 AM",Evening Run,Run,,1233,3,,,FALSE,,ASICS NovaBlast 3,activities/10507091427.fit.gz,,,1233,1226,3003.360107,3.393994093,2.449722767,12,10,36,45.20000076,7.582940102,0.099888124,,,88,84.31306458,,,,187.9631195,176,,,,230253,,,,,,,,187,1234,,,0,,1,3022.300049,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.435815096,0,,,,,,,,,,,,
9811170379,"Sep 8, 2023, 10:37:29 PM",Morning Run,Run,,6256,18,,,FALSE,,ASICS NovaBlast 3,activities/10517430376.fit.gz,,,6256,6234,18006.60938,4.16796875,2.888452053,29,17,38.20000076,53.79999924,7.64824152,0.068863608,,,88,84.11070251,,,,221.7440338,1051,,,,1382715,,,,,,,,222,6257,,,0,,1,18092.69922,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.87829423,0,,,,,,,,,,,,
9818021732,"Sep 9, 2023, 10:30:26 PM",Morning Run,Run,,7220,21,,,FALSE,,ASICS NovaBlast 3,activities/10524646367.fit.gz,,,7220,7212,20999.44922,5.060156345,2.911737204,116,107,40.79999924,70.19999695,13.98607254,0.036191419,,,90,84.1129837,,,,226.1475983,1176,,,,1631213,,,,,,,,228,7221,,,0,,1,21190.09961,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.908510923,0,,,,,,,,,,,,
9840343476,"Sep 13, 2023, 10:30:23 AM",Afternoon Run,Run,,2319,6,,,FALSE,,ASICS NovaBlast 3,activities/10548194332.fit.gz,,,2319,2319,6006.959961,3.663964748,2.590323448,22,16,32.79999924,43.79999924,7.812313557,0.103213616,,,89,84.59559631,,,,201.4807892,348,,,,467355,,,,,,,,202,2320,,,0,,1,6059,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.590323448,0,,,,,,,,,,,,
9853600373,"Sep 15, 2023, 12:02:59 PM",Evening Run,Run,,1556,5.01,,,FALSE,,ASICS NovaBlast 3,activities/10562059490.fit.gz,,,1556,1553,5009.990234,4.560058594,3.226007938,18,15,31,40,11.40063667,0.063872397,,,87,82.60103607,,,,255.0406494,276,,,,395642,,,,,,,,255,1557,,,0,,1,5050.799805,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,3.219788074,0,,,,,,,,,,,,
9856833058,"Sep 15, 2023, 10:19:28 PM",Morning Run,Run,,5216,16.01,,,FALSE,,ASICS NovaBlast 3,activities/10565425505.fit.gz,,,5216,5181,16009.02051,4.971972466,3.089947939,19,16,39.20000076,46.59999847,6.860964775,0.021238036,,,96,87.30542755,,,,233.2550659,894,,,,1209767,,,,,,,,234,5192,,,0,,1,16060.2998,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,3.069214106,212.3999939,,,,,,,,,,,,
9863977619,"Sep 16, 2023, 10:49:32 PM",Morning Run,Run,,10303,30,,,FALSE,,ASICS NovaBlast 3,activities/10572938593.fit.gz,,,10303,10291,30007.14063,4.055859566,2.91586256,30,14,32.40000153,49.79999924,5.102129459,0.050654612,,,91,86.19949341,,,,221.7427979,1715,,,,2283226,,,,,,,,222,10303,,,0,,1,30107.30078,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.912466288,0,,,,,,,,,,,,
9879482984,"Sep 19, 2023, 12:27:48 PM",Evening Run,Run,,2026,5.01,,,FALSE,,ASICS NovaBlast 3,activities/10589237230.fit.gz,,,2026,2020,5016.100098,3.471972704,2.483217955,18,13,37.20000076,47.40000153,7.31256485,0.107653305,,,88,83.68628693,,,,192.5332947,289,,,,388646,,,,,,,,192,2026,,,0,,1,5048.700195,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.475863934,0,,,,,,,,,,,,
9883368939,"Sep 19, 2023, 11:59:51 PM",Morning Run,Run,,2179,6.01,,,FALSE,,ASICS NovaBlast 3,activities/10593274064.fit.gz,,,2179,2176,6012.839844,4.765991211,2.763253689,23,16,39.40000153,51.20000076,7.130131721,0.119743764,,,89,84.74620056,,,,212.6318512,330,,,,462214,,,,,,,,220,2179,,,0,,1,6056.399902,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.759449244,0,,,,,,,,,,,,
9903648964,"Sep 23, 2023, 10:05:42 AM",Afternoon Run,Run,,2151,6.04,,,FALSE,,ASICS NovaBlast 3,activities/10614520703.fit.gz,,,2151,2151,6043.679688,4.182031155,2.809707165,13,3,27,38,10.17896557,0.175389841,,,88,83.96873474,,,,220.3490143,358,,,,473990,,,,,,,,221,2152,,,0,,1,6097.600098,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.809707165,0,,,,,,,,,,,,
9907773408,"Sep 23, 2023, 11:00:18 PM",Morning Run,Run,,2730,10,,,FALSE,,ASICS NovaBlast 3,activities/10618841801.fit.gz,,,2730,2730,10001.45996,5.782031059,3.663538456,20,12,44.40000153,53.79999924,8.756627083,0.071989499,,,94,86.50533295,,,,277.9827576,524,,,,758662,,,,,,,,280,2731,,,0,,1,10048.59961,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,3.663538456,12.80000019,,,,,,,,,,,,
9924767564,"Sep 26, 2023, 10:51:36 AM",Afternoon Run,Run,,2337,5.29,,,FALSE,,ASICS NovaBlast 3,activities/10636747656.fit.gz,,,2337,2337,5290.540039,3.536666632,2.263816833,21,16,35,46.59999847,7.259508133,0.083167344,,,89,84.483284,,,,173.2093201,291,,,,404149,,,,,,,,173,2338,,,0,,1,5324,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.263816833,0,,,,,,,,,,,,
9927645097,"Sep 26, 2023, 11:32:51 PM",Morning Run,Run,,3389,10,,,FALSE,,ASICS NovaBlast 3,activities/10639720963.fit.gz,,,3389,3319,10002.25,4.06601572,3.013633728,13,4,35,44.79999924,6.779238224,0.087980196,,,89,84.36377716,,,,231.7812653,547,,,,769525,,,,,,,,229,3390,,,0,,1,10049.90039,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.951386929,280.1000061,,,,,,,,,,,,
9946027081,"Sep 29, 2023, 10:36:43 PM",Morning Run,Run,,5993,4.82,,,FALSE,,ASICS NovaBlast 3,activities/10658924420.fit.gz,,,5993,3126,4824,8.132031441,1.543186188,30,33,39.20000076,60,16.085886,-0.215588763,,,115,71.99952698,,,,130.4827728,275,,,,373160,,,,,,,,150,3697,,,0,,1,4889.899902,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,0.804939091,0,,,,,,,,,,,,
9952237977,"Sep 30, 2023, 7:30:54 PM",Night Run,Run,,13955,42.01,,,FALSE,,ASICS NovaBlast 3,activities/10665418555.fit.gz,,,13955,13852,42015.91016,7.929980278,3.033201694,322,243,39.59999847,101.4000015,13.51434326,-0.01332828,,,96,85.95295715,,,,235.7421722,2482,,,,3288024,,,,,,,,237,13956,,,0,,1,42345.89844,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,3.010813951,0,,,,,,,,,,,,
9980361046,"Oct 4, 2023, 12:29:15 AM",Morning Run,Run,,1077,3.02,,,FALSE,,ASICS NovaBlast 3,activities/10694927029.fit.gz,,,1077,1071,3024.709961,4.08203125,2.824192286,12,9,42.79999924,53,7.820181847,0.13224408,,,90,83.66194153,,,,218.8670349,169,,,,233941,,,,,,,,217,1079,,,0,,1,3048.5,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.808458567,0,,,,,,,,,,,,
9980634934,"Oct 5, 2023, 10:28:50 AM",Afternoon Run,Run,,2371,7.01,,,FALSE,,ASICS NovaBlast 3,activities/10695211193.fit.gz,,,2371,2364,7017.870117,4.129980564,2.968642235,26,26,27.79999924,37.59999847,9.233543396,-0.002849878,,,95,88.09087372,,,,226.8154907,419,,,,537158,,,,,,,,227,2372,,,0,,1,7046.299805,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.959877729,0,,,,,,,,,,,,
9990329351,"Oct 6, 2023, 10:26:48 PM",Morning Run,Run,,6243,21.01,,,FALSE,,ASICS NovaBlast 3,activities/10705294657.fit.gz,,,6243,6228,21009.53906,4.576171875,3.373400688,27,23,44.40000153,52.20000076,8.517717361,0.021894809,,,94,87.35668182,,,,254.9866486,1141,,,,1587272,,,,,,,,256,6244,,,0,,1,21080.90039,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,3.36529541,0,,,,,,,,,,,,
10011325275,"Oct 10, 2023, 9:45:30 AM",Afternoon Run,Run,,2056,6.01,,,FALSE,,ASICS NovaBlast 3,activities/10727230680.fit.gz,,,2056,2056,6014.200195,3.700000048,2.92519474,29,13,30,51.79999924,7.90503931,0.276013404,,,93,87.19756317,,,,223.7819977,353,,,,460130,,,,,,,,223,2057,,,0,,1,6085.600098,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.92519474,0,,,,,,,,,,,,
10039968950,"Oct 14, 2023, 11:56:52 PM",Morning Run,Run,,2655,7.56,,,FALSE,,ASICS NovaBlast 3,activities/10756960648.fit.gz,,,2655,2344,7561.439941,5.008008003,3.225870371,29,20,40.79999924,54,7.905172348,0.140184924,,,92,85.84737396,,,,248.1724548,404,,,,581426,,,,,,,,242,2656,,,0,,1,7626,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.84800005,761.2000122,,,,,,,,,,,,
10048331979,"Oct 16, 2023, 10:59:09 AM",Afternoon Run,Run,,2243,5,,,FALSE,,ASICS NovaBlast 3,activities/10765707102.fit.gz,,,2243,2232,5006.109863,3.333984375,2.242880821,17,12,38.79999924,47.79999924,9.456344604,0.083897494,,,97,89.63380432,,,,168.1451874,284,,31,,375687,,,,,,,,168,2243,,,0,,1,5040.100098,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.23188138,0,,,,,,,,,,,,
10058497360,"Oct 17, 2023, 11:31:45 PM",Morning Run,Run,,3269,9.49,,,FALSE,,ASICS NovaBlast 3,activities/10776253058.fit.gz,,,3269,3236,9491.540039,5.550000191,2.933108568,14,10,43,49.79999924,7.109035969,0.040035646,,,118,85.78321075,,,,223.0118103,521,,29,,723240,,,,,,,,229,3270,,,0,,1,9525.799805,,,,,,,,,,,,,,,,12208491,,,,,,,,,,0,2.903499365,0,,,,,,,,,,,,
